state,institution_name,composite_year,composite_score,institution_type,unitid,opeid,city,zip_code
AL,Spring Hill College,2009,2.4,Private Non-Profit,102234,00104100,Mobile,36608-1791
AL,Spring Hill College,2008,2,Non Profit,102234,00104100,Mobile,36608-1791
AL,Spring Hill College,2007,2.8,Private Non-Profit,102234,00104100,Mobile,39201-2168
AL,Spring Hill College,2006,2.8,Private Non-Profit,102234,00104100,Mobile,39201-2168
AL,Stillman College,2016,1.6,Non-profit,102270,00104400,Tuscaloosa,35401-1430
AL,Stillman College,2015,1,Non-Profit,102270,00104400,Tuscaloosa,35401-1430
AL,Stillman College,2014,2.6,Non Profit,102270,00104400,Tuscaloosa,35401-1430
AL,Stillman College,2013,1.5,Non Profit,102270,00104400,Tuscaloosa,35401-1430
AL,Stillman College,2012,1.8,Non Profit,102270,00104400,Tuscaloosa,35401-1430
AL,Stillman College,2011,2.2,Non-Profit,102270,00104400,Tuscaloosa,35403-1430
AL,Stillman College,2010,2,Non Profit,102270,00104400,Tuscaloosa,35403-1430
AL,Stillman College,2009,1.5,Private Non-Profit,102270,00104400,Tuscaloosa,35403-1430
AL,Stillman College,2008,0.8,Non Profit,102270,00104400,Tuscaloosa,35403-1430
AL,Stillman College,2007,1.8,Private Non-Profit,102270,00104400,Tuscaloosa,35403-1430
AL,Stillman College,2006,1.9,Private Non-Profit,102270,00104400,Tuscaloosa,35403-1430
AL,Talladega College,2016,2.9,Non-profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2015,3,Non-Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2014,2.8,Non Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2013,2.7,Non Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2012,2.8,Non Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2011,3,Non-Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2010,3,Non Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2009,2.5,Private Non-Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2008,2.8,Non Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2007,3,Private Non-Profit,102298,00104600,Talladega,35160-2354
AL,Talladega College,2006,3,Private Non-Profit,102298,00104600,Talladega,35160-2354
AL,Tuskegee University,2016,2.8,Non-profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2015,2.9,Non-Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2014,2.5,Non Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2013,2.3,Non Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2012,2.7,Non Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2011,2.8,Non-Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2010,3,Non Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2009,3,Private Non-Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2008,2.5,Non Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2007,2.7,Private Non-Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,Tuskegee University,2006,2.7,Private Non-Profit,102377,00105000,Tuskegee Institute,36088-1645
AL,United States Sports Academy,2016,3,Non-profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2015,2.9,Non-Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2014,3,Non Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2013,3,Non Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2012,3,Non Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2011,3,Non-Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2010,3,Non Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2009,2.2,Private Non-Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2008,3,Non Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2007,3,Private Non-Profit,102395,02170600,Daphne,36526-7055
AL,United States Sports Academy,2006,3,Private Non-Profit,102395,02170600,Daphne,36526-7055
AL,University Academy of Hair Design,2016,3,Proprietary,476805,04197500,Tuscaloosa,35401-5621
AL,University Academy of Hair Design,2015,3,Proprietary,476805,04197500,Northport,35476-3100
AL,University Academy of Hair Design,2014,2.3,Proprietary,476805,04197500,Northport,35476-3100
AL,University Academy of Hair Design,2013,2.7,Proprietary,476805,04197500,Northport,35476-3100
AL,University Academy of Hair Design,2012,1,Proprietary,476805,04197500,Northport,35476-3100
AL,University Academy of Hair Design,2011,1.6,Proprietary,476805,04197500,Northport,35476-3100
AL,University Academy of Hair Design,2010,-0.2,Proprietary,476805,04197500,Northport,35476-3100
AL,University of Mobile,2016,2.2,Non-profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2015,1.6,Non-Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2014,1.2,Non Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2013,2.3,Non Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2012,2.3,Non Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2011,2.8,Non-Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2010,1.9,Non Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2009,1.2,Private Non-Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2008,1.9,Non Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2007,1.6,Private Non-Profit,101693,00102900,Mobile,36663-0220
AL,University of Mobile,2006,1.6,Private Non-Profit,101693,00102900,Mobile,36663-0220
AL,Virginia College,2016,1.2,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2015,1.7,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2014,-0.9,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2013,-0.8,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2012,1.9,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2011,2.2,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2010,3,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2009,2.6,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2008,1.8,Proprietary,420307,03010600,Birmingham,35209-5154
AL,Virginia College,2007,1.8,Proprietary,420307,03010600,Birmingham,80014-1405
AL,Virginia College,2006,2.3,Proprietary,420307,03010600,Birmingham,80014-1405
AL,Xcell Academy A Paul Mitchell School,2016,2,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy A Paul Mitchell School,2015,2.9,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy A Paul Mitchell School,2014,2.8,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy A Paul Mitchell School,2013,2.3,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy A Paul Mitchell School,2012,2.3,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy A Paul Mitchell School,2011,2.5,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy A Paul Mitchell School,2010,1.9,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy-A Paul Mitchell Partner School,2009,1.6,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy-A Paul Mitchell Partner School,2008,0.2,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy-A Paul Mitchell Partner School,2007,2.1,Proprietary,454652,04149200,Hoover,35216-4990
AL,Xcell Academy-A Paul Mitchell Partner School,2006,2.1,Proprietary,454652,04149200,Hoover,35216-4990
AR,ABC Beauty College,2015,1.8,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2014,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2013,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2012,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2011,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2010,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2009,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2008,3,Proprietary,106281,03065100,Arkadelphia,71923-4206
AR,ABC Beauty College,2007,2.3,Proprietary,106281,03065100,Arkadelphia,71913-4132
AR,ABC Beauty College,2006,2.9,Proprietary,106281,03065100,Arkadelphia,71913-4132
AR,Academy of Professional Cosmetology,2016,3,Proprietary,486619,04241800,Rogers,72756-2028
AR,Academy of Professional Cosmetology,2015,2.9,Proprietary,486619,04241800,Rogers,72756-2028
AR,Academy of Professional Cosmetology,2014,1.8,Proprietary,486619,04241800,Rogers,72756-2028
AR,Academy of Professional Cosmetology,2012,3,Proprietary,486619,04241800,Rogers,72756-2028
AR,Academy of Salon and Spa,2016,2.6,Proprietary,107293,01074100,Fort Smith,72901-3833
AR,Academy of Salon and Spa,2015,1.8,Proprietary,107293,01074100,Fort Smith,72901-3833
AR,Academy of Salon and Spa,2014,3,Proprietary,107293,01074100,Fort Smith,72901-3833
AR,Academy of Salon and Spa,2013,3,Proprietary,107293,01074100,Fort Smith,72901-3833
AR,Academy of Salon and Spa,2012,3,Proprietary,107293,01074100,Fort Smith,72901-3833
AR,Academy of Salon and Spa,2011,2.7,Proprietary,107293,01074100,Fort Smith,72901-3886
AR,Academy of Salon and Spa,2010,2.6,Proprietary,107293,01074100,Fort Smith,72901-3886
AR,Academy of Salon and Spa,2009,2,Proprietary,107293,01074100,Fort Smith,72901-3886
AR,Academy of Salon and Spa,2008,1.5,Proprietary,107293,01074100,Fort Smith,72901-3886
AR,Academy of Salon and Spa,2007,2.3,Proprietary,107293,01074100,Fort Smith,72901-3886
AR,Academy of Salon and Spa,2006,2.4,Proprietary,107293,01074100,Fort Smith,72901-3886
AR,Arkansas Baptist College,2016,-0.5,Non-profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2015,1.3,Non-Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2014,0.3,Non Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2013,0.5,Non Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2012,2.1,Non Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2011,2.1,Non-Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2010,2.8,Non Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2009,2.9,Private Non-Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2008,3,Non Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2007,2.7,Private Non-Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Baptist College,2006,2.7,Private Non-Profit,106306,00108700,Little Rock,72202-6099
AR,Arkansas Beauty College,2016,2.3,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2015,2.5,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2014,1.7,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2013,2.1,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2012,1.8,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2011,2.1,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2010,2.7,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2009,2.5,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2008,2.9,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2007,2.2,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty College,2006,1.6,Proprietary,106324,03997300,Russellville,72801-3741
AR,Arkansas Beauty School,2011,1.4,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School,2010,2.3,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School,2009,2.3,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School,2008,1.7,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School,2007,1.6,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School,2006,1.5,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School- Little Rock,2016,2.9,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School- Little Rock,2015,3,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School- Little Rock,2014,3,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School- Little Rock,2013,2.6,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School- Little Rock,2012,3,Proprietary,106315,03005100,Little Rock,72209-5116
AR,Arkansas Beauty School/Conway,2013,1.3,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2012,1.2,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2011,2.7,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2010,2.5,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2009,2.7,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2008,2.9,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2007,2.8,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas Beauty School/Conway,2006,2.7,Proprietary,371140,03007600,Conway,72032-4354
AR,Arkansas College of Barbering & Hair Design,2016,1.8,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2015,2.4,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2014,2.4,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2013,0,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2011,3,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2010,1.5,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2009,2.6,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2008,2.7,Proprietary,106351,03023400,North Little Rock,72114-5615
AR,Arkansas College of Barbering & Hair Design,2007,0.9,Proprietary,106351,03023400,North Little Rock,72206-2162
AR,Arkansas College of Barbering & Hair Design,2006,3,Proprietary,106351,03023400,North Little Rock,72206-2162
AR,Arkansas Colleges of Health Education,2016,3,Non-profit,488527,04256800,Fort Smith,72916-6024
AR,Arthur's Beauty College,2016,3,Proprietary,106360,02363500,Jonesboro,72401-6198
AR,Arthur's Beauty College,2016,3,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2015,2.7,Proprietary,106360,02363500,Jonesboro,72401-6198
AR,Arthur's Beauty College,2015,2.7,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2014,2.5,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2013,2.7,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2012,2.5,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2011,2.4,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2010,3,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2009,3,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2008,3,Proprietary,106494,02538500,Jacksonville,72076-1819
AR,Arthur's Beauty College,2007,2.5,Proprietary,106494,02538500,Jacksonville,72032-2320
AR,Arthur's Beauty College,2006,2.9,Proprietary,106494,02538500,Jacksonville,72032-2320
AR,Askins Vo Tech,2010,3,Proprietary,428037,03127200,Fort Smith,72908-8028
AR,Askins Vo Tech,2009,3,Proprietary,428037,03127200,Fort Smith,72908-8028
AR,Askins Vo Tech,2008,1.8,Proprietary,428037,03127200,Fort Smith,72908-8028
AR,Askins Vo Tech,2007,3,Proprietary,428037,03127200,Fort Smith,72908-8028
AR,Askins Vo Tech,2006,2.9,Proprietary,428037,03127200,Fort Smith,72908-8028
AR,Baptist Health College Little Rock,2016,3,Non-profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health College Little Rock,2015,2.9,Non-Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health College Little Rock,2014,3,Non Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2013,3,Non Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2012,3,Non Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2011,2.8,Non-Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2010,3,Non Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2009,3,Private Non-Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2008,1.9,Non Profit,106546,03105200,Little Rock,72210-2820
AR,Baptist Health Schools Little Rock,2007,3,Private Non-Profit,106546,03105200,Little Rock,71654-0000
AR,Baptist Health Schools Little Rock,2006,3,Private Non-Profit,106546,03105200,Little Rock,71654-0000
AR,"Beauty School, (The)",2016,3,Proprietary,485731,04238900,Mountain Home,72653-3275
AR,"Beauty School, (The)",2015,2,Proprietary,485731,04238900,Mountain Home,72653-3275
AR,"Beauty School, (The)",2014,0.3,Proprietary,485731,04238900,Mountain Home,72653-3275
AR,"Beauty School, (The)",2013,1.5,Proprietary,485731,04238900,Mountain Home,72653-3275
AR,Bee Jay's Hairstyling Academy,2009,2.3,Proprietary,106607,02260400,Little Rock,72212-3903
AR,Bee Jay's Hairstyling Academy,2008,3,Proprietary,106607,02260400,Little Rock,72212-3903
AR,Bee Jay's Hairstyling Academy,2007,3,Proprietary,106607,02260400,Little Rock,72501-6709
AR,Bee Jay's Hairstyling Academy,2006,3,Proprietary,106607,02260400,Little Rock,72501-6709
AR,C. Alexander School of Cosmetology,2016,3,Proprietary,490364,04262800,Little Rock,72204-6001
